,코드,행정구역,산업분류,총사업체수,총종사자수,자영업자 종사자수,무급가족 종사자수,상용 종사자수,임시및일용 종사자수,기타 종사자수
17519,38110K,창원시,금융 및 보험업(64~66),1005.0,13967.0,136.0,8.0,7571.0,236.0,6016.0
19523,38111K,의창구,금융 및 보험업(64~66),179.0,2390.0,19.0,1.0,1734.0,40.0,596.0
21527,38112K,성산구,금융 및 보험업(64~66),373.0,5304.0,42.0,2.0,2133.0,125.0,3002.0
23531,38113K,마산합포구,금융 및 보험업(64~66),174.0,1761.0,30.0,4.0,1259.0,25.0,443.0
25535,38114K,마산회원구,금융 및 보험업(64~66),189.0,3598.0,34.0,1.0,1865.0,32.0,1666.0
27539,38115K,진해구,금융 및 보험업(64~66),90.0,914.0,11.0,0.0,580.0,14.0,309.0
29543,38310K,의령군,금융 및 보험업(64~66),30.0,216.0,4.0,1.0,195.0,2.0,14.0
31547,38320K,함안군,금융 및 보험업(64~66),40.0,391.0,4.0,0.0,359.0,5.0,23.0
33551,38330K,창녕군,금융 및 보험업(64~66),50.0,410.0,14.0,2.0,327.0,1.0,66.0
35555,38340K,고성군,금융 및 보험업(64~66),50.0,434.0,7.0,1.0,355.0,1.0,70.0
37559,38350K,남해군,금융 및 보험업(64~66),52.0,471.0,0.0,0.0,382.0,6.0,83.0
39563,38360K,하동군,금융 및 보험업(64~66),43.0,486.0,1.0,0.0,342.0,8.0,135.0
41567,38370K,산청군,금융 및 보험업(64~66),28.0,295.0,2.0,0.0,252.0,22.0,19.0
43571,38380K,함양군,금융 및 보험업(64~66),42.0,413.0,8.0,0.0,296.0,1.0,108.0
45575,38390K,거창군,금융 및 보험업(64~66),56.0,709.0,6.0,1.0,409.0,9.0,284.0
47579,38400K,합천군,금융 및 보험업(64~66),50.0,453.0,9.0,0.0,393.0,19.0,32.0
1487,38K,경상남도,금융 및 보험업(64~66),2827.0,34811.0,353.0,22.0,20196.0,591.0,13649.0
3491,39010K,제주시,금융 및 보험업(64~66),489.0,6207.0,57.0,3.0,3573.0,98.0,2476.0
5495,39020K,서귀포시,금융 및 보험업(64~66),164.0,1990.0,6.0,0.0,1733.0,18.0,233.0
1487,39K,제주특별자치도,금융 및 보험업(64~66),653.0,8197.0,63.0,3.0,5306.0,116.0,2709.0
